Filter Group,Title,URL,Street Address,City,Business ID,Tax Number,Activity Description,Employee Count,Page
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","VITANEST d.o.o.","https://www.bizi.si/VITANEST-D-O-O/","Industrijska cesta    1F","5000 Nova Gorica","1404598000","88049388","Trgovina na debelo z drugimi izdelki široke porabe","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","INSTRUMENTUM d.o.o.","https://www.bizi.si/INSTRUMENTUM-D-O-O/","Ulica Arnolda Tovornika    4","2000 Maribor","6415989000","55583466","Druge inženirske dejavnosti in tehnično svetovanje","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","ALCU d.o.o.","https://www.bizi.si/ALCU-D-O-O/","Ljubljanska cesta   51A","1241 Kamnik","5456959000","42388066","Trgovina na debelo s kovinami in rudami","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","KMS MALERIČ d.o.o.","https://www.bizi.si/KMS-MALERIC-D-O-O/","Ogulin    1A","8344 Vinica","5168212000","49174665","Proizvodnja drugih kovinskih rezervoarjev in cistern","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","AS DOMŽALE MOTO CENTER d.o.o.","https://www.bizi.si/AS-DOMZALE-MOTO-CENTER-D-O-O/","Blatnica    3A","1236 Trzin","1722557000","87678691","Trgovina na drobno z motornimi kolesi ter deli in opremo zanje","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","EKTEN d.o.o. Krško","https://www.bizi.si/EKTEN-D-O-O-KRSKO/","Cesta krških žrtev  135D","8270 Krško","5943892000","21509344","Druge inženirske dejavnosti in tehnično svetovanje","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","HOSEKRA d.o.o.","https://www.bizi.si/HOSEKRA-D-O-O/","Kolodvorska ulica   37E","2310 Slovenska Bistrica","1923951000","36923842","Proizvodnja kovinskih konstrukcij in njihovih delov","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","KOVINOPRODAJA Trebnje d.o.o.","https://www.bizi.si/KOVINOPRODAJA-TREBNJE-D-O-O/","Obrtniška ulica   33","8210 Trebnje","5294550000","14576961","Trgovina na drobno s kovinskimi izdelki, gradbenim materialom, barvami in steklom","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","METAL-PROFIL, d.o.o.","https://www.bizi.si/METAL-PROFIL-D-O-O/","Gorenjska cesta   18","1234 Mengeš","5310784000","52035913","Proizvodnja kovinskih konstrukcij in njihovih delov","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","MG ROHR d.o.o.","https://www.bizi.si/MG-ROHR-D-O-O/","Dobja vas  257","2390 Ravne na Koroškem","6295045000","81533608","Proizvodnja drugih kovinskih izdelkov, d . n .","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","REMOS Novo mesto, d.o.o.","https://www.bizi.si/REMOS-NOVO-MESTO-D-O-O/","Livada   21","8000 Novo mesto","5830109000","14248107","Proizvodnja kovinskih konstrukcij in njihovih delov","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","SIMER PLUS d.o.o.","https://www.bizi.si/SIMER-PLUS-D-O-O/","Kosova ulica   27","3000 Celje","3327795000","65874064","Raziskovalna in razvojna dejavnost na področju naravoslovja in tehnologije","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","SKRIN d.o.o.","https://www.bizi.si/SKRIN-D-O-O/","Poljubinj   98","5220 Tolmin","5596858000","48428167","Proizvodnja drugih kovinskih izdelkov, d . n .","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","STINAKO d.o.o.","https://www.bizi.si/STINAKO-D-O-O/","Cesta k Tamu   62","2000 Maribor","1890646000","41011767","Vodovodne, grelne in hladilne inštalacije","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","VALTIS OGREVANJE d.o.o.","https://www.bizi.si/VALTIS-OGREVANJE-D-O-O/","Cesta k Tamu   61","2000 Maribor","2235935000","57812837","Proizvodnja peči in trajnih gospodinjskih naprav za ogrevanje","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","VETO d.o.o.","https://www.bizi.si/VETO-D-O-O/","Brnčičeva ulica   25","1231 LJUBLJANA-ČRNUČE","1581945000","86518593","Trgovina na debelo s kovinskimi proizvodi, inštalacijskim materialom, napravami za ogrevanje","20 do 49 zaposlenih","18"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","VSEGRAD NM d.o.o.","https://www.bizi.si/VSEGRAD-NM-D-O-O/","Srebrniče    1","8000 Novo mesto","6532390000","42504732","Trgovina na drobno s kovinskimi izdelki, gradbenim materialom, barvami in steklom","20 do 49 zaposlenih","19"
"Dejavnost TSMEDIA: Avtooprema, Barve, laki in kemični izdelki, Betonski in cementni izdelki, Dvigalne in transportne naprave, Elektro, Elektroinštalacije, Elektronika, Električni stroji in naprave, Galvanizacija, Ključavničarstvo, Kovaštvo, Kovinostrugarstvo, Kovinski izdelki in oprema, Mehanika in finomehanika, Merilni sistemi in naprave, Orodjarstvo, Prevozništvo in transport, Avtodeli, Energetika; Poreklo kapitala: Domači kapital; Pravni status: d.o.o. - Družba z omejeno odgovornostjo; Vrsta lastnine: Zasebna lastnina; Št. zaposlenih: od 20 - do 49","A DVORNIK d.o.o.","https://www.bizi.si/A-DVORNIK-D-O-O/","Pod Gradom   40","2380 Slovenj Gradec","8879613000","99615959","Cestni tovorni prevoz","20 do 49 zaposlenih","19"
